date,item_name,category_name,quantity_sold_kg,unit_selling_price_rmb/kg
2021-05-29,panax notoginseng,flower,0.2333333333333333,14.0
2021-05-29,pepper mix,capsicum,1.0,13.9
2021-05-29,red hot peppers,capsicum,0.2818181818181818,10.0
2021-05-30,7 colour pepper,capsicum,0.2,19.8
2021-05-30,dalong eggplant,solanum,0.375,10.0
2021-05-30,haixian mushroom,mushroom,0.19999999999999998,12.0
2021-05-30,local shanghaiqing,flower,0.36153846153846153,2.6000000000000005
2021-05-30,niushou shengcai,flower,0.5,2.6
2021-05-30,pepper mix,capsicum,1.0,13.9
2021-05-30,red hot peppers,capsicum,0.24666666666666667,10.0
2021-05-31,dalong eggplant,solanum,0.5833333333333334,10.0
2021-05-31,haixian mushroom,mushroom,0.2333333333333333,12.0
2021-05-31,jigu mushroom,mushroom,0.15000000000000002,14.0
2021-05-31,local shanghaiqing,flower,0.4041666666666666,2.6
2021-05-31,niushou shengcai,flower,0.4642857142857143,2.6
2021-05-31,panax notoginseng,flower,0.2,14.0
2021-05-31,pepper mix,capsicum,1.0,13.9
2021-05-31,red hot peppers,capsicum,0.25,10.0
2021-06-01,dalong eggplant,solanum,0.6,10.0
2021-06-01,fresh black fungus,mushroom,0.2,12.0
2021-06-01,haixian mushroom,mushroom,0.25,12.0
2021-06-01,jigu mushroom,mushroom,0.43333333333333335,14.0
2021-06-01,local shanghaiqing,flower,0.4764705882352941,2.6
2021-06-01,niushou shengcai,flower,0.43333333333333335,2.6
2021-06-01,panax notoginseng,flower,0.2,14.0
2021-06-01,pepper mix,capsicum,1.0,13.9
2021-06-01,red hot peppers,capsicum,0.12000000000000002,10.0
2021-06-02,dalong eggplant,solanum,0.39999999999999997,10.0
2021-06-02,fresh black fungus,mushroom,0.2,12.0
2021-06-02,haixian mushroom,mushroom,0.25,12.0
2021-06-02,local shanghaiqing,flower,0.4954545454545455,2.6
2021-06-02,niushou shengcai,flower,0.4846153846153846,2.6000000000000005
2021-06-02,panax notoginseng,flower,0.5,14.0
2021-06-02,perilla,flower,0.15000000000000002,16.0
2021-06-02,red hot peppers,capsicum,0.1,10.0
2021-06-03,dalong eggplant,solanum,0.42000000000000004,10.0
2021-06-03,fresh black fungus,mushroom,0.22000000000000003,12.0
2021-06-03,haixian mushroom,mushroom,0.16666666666666666,12.0
2021-06-03,local shanghaiqing,flower,0.4857142857142857,2.6
2021-06-03,machixian,flower,0.25,6.0
2021-06-03,niushou shengcai,flower,0.5055555555555555,2.0
2021-06-03,red hot peppers,capsicum,0.15000000000000002,10.0
2021-06-04,dalong eggplant,solanum,0.42000000000000004,10.0
2021-06-04,fresh black fungus,mushroom,0.2,12.0
2021-06-04,haixian mushroom,mushroom,0.2571428571428572,12.0
2021-06-04,jigu mushroom,mushroom,0.3,14.0
2021-06-04,local shanghaiqing,flower,0.38333333333333336,2.6
2021-06-04,niushou shengcai,flower,0.5863636363636364,2.0
2021-06-04,pepper mix,capsicum,1.0,13.9
2021-06-04,red hot peppers,capsicum,0.3,10.0
2021-06-05,7 colour pepper,capsicum,0.2,23.8
2021-06-05,dalong eggplant,solanum,0.5,10.0
2021-06-05,fresh black fungus,mushroom,0.2,12.0
2021-06-05,fresh rice dumplings leaves,flower,0.15555555555555556,18.0
2021-06-05,haixian mushroom,mushroom,0.24166666666666667,12.0
2021-06-05,jigu mushroom,mushroom,0.26666666666666666,14.0
2021-06-05,local shanghaiqing,flower,0.4777777777777778,2.6
2021-06-05,panax notoginseng,flower,0.30000000000000004,14.0
2021-06-05,pepper mix,capsicum,1.0,14.5
2021-06-05,red hot peppers,capsicum,0.32,8.0
2021-06-06,dalong eggplant,solanum,0.4555555555555556,8.0
2021-06-06,fresh black fungus,mushroom,0.25,12.0
2021-06-06,fresh rice dumplings leaves,flower,0.10000000000000002,18.0
2021-06-06,haixian mushroom,mushroom,0.23125,12.0
2021-06-06,jigu mushroom,mushroom,0.2,14.0
2021-06-06,local shanghaiqing,flower,0.505,2.6
2021-06-06,panax notoginseng,flower,0.30000000000000004,14.0
2021-06-06,pepper mix,capsicum,1.0,16.9
2021-06-06,red hot peppers,capsicum,0.26666666666666666,8.0
2021-06-07,dalong eggplant,solanum,0.42500000000000004,9.0
2021-06-07,fresh rice dumplings leaves,flower,0.2,19.8
2021-06-07,haixian mushroom,mushroom,0.14285714285714285,12.0
2021-06-07,jigu mushroom,mushroom,0.25,14.0
2021-06-07,local shanghaiqing,flower,0.4,2.6
2021-06-07,niushou shengcai,flower,0.5444444444444445,2.0
2021-06-07,panax notoginseng,flower,0.2,14.0
2021-06-07,pepper mix,capsicum,1.0,16.9
2021-06-07,purple beicai,flower,0.2,12.0
2021-06-07,red hot peppers,capsicum,0.16666666666666666,8.0
2021-06-08,bell pepper,capsicum,0.1,10.0
2021-06-08,dalong eggplant,solanum,0.4666666666666666,9.0
2021-06-08,fresh rice dumplings leaves,flower,0.125,19.8
2021-06-08,haixian mushroom,mushroom,0.2285714285714286,12.0
2021-06-08,local shanghaiqing,flower,0.4809523809523809,2.0
2021-06-08,machixian,flower,0.4,5.0
2021-06-08,niushou shengcai,flower,0.5761904761904761,2.0
2021-06-08,pepper mix,capsicum,1.0,16.9
2021-06-08,perilla,flower,0.20000000000000004,16.0
2021-06-08,purple beicai,flower,0.1,12.0
2021-06-09,dalong eggplant,solanum,0.4,9.0
2021-06-09,foreign garland chrysanthemum ,flower,0.7142857142857143,14.0
2021-06-09,fresh black fungus,mushroom,0.3,12.0
2021-06-09,fresh rice dumplings leaves,flower,0.15,19.8
2021-06-09,haixian mushroom,mushroom,0.24000000000000005,12.0
2021-06-09,honghu lotus root,aquatic,0.16666666666666666,53.79999999999999
2021-06-09,jigu mushroom,mushroom,0.2333333333333333,14.0
2021-06-09,machixian,flower,0.45,5.0
2021-06-09,pepper mix,capsicum,1.0,16.9
2021-06-09,perilla,flower,0.1,16.0
2021-06-09,purple beicai,flower,0.10000000000000002,12.0
2021-06-09,red hot peppers,capsicum,0.2714285714285714,10.0
2021-06-10,black rapeseed,flower,0.4,4.0
2021-06-10,dalong eggplant,solanum,0.6000000000000001,9.0
2021-06-10,foreign garland chrysanthemum ,flower,0.6555555555555556,14.0
2021-06-10,fresh rice dumplings leaves,flower,0.175,19.8
2021-06-10,haixian mushroom,mushroom,0.2,12.0
2021-06-10,honghu lotus root,aquatic,0.36,53.8
2021-06-10,jigu mushroom,mushroom,0.3,14.0
2021-06-10,local shanghaiqing,flower,0.72,3.0
2021-06-10,pepper mix,capsicum,1.0,16.9
2021-06-10,perilla,flower,0.175,16.0
2021-06-10,red hot peppers,capsicum,0.2333333333333333,8.0
2021-06-11,7 colour pepper,capsicum,0.3,19.8
2021-06-11,dalong eggplant,solanum,0.5,9.0
2021-06-11,foreign garland chrysanthemum ,flower,0.575,14.0
2021-06-11,fresh black fungus,mushroom,0.2333333333333333,12.0
2021-06-11,haixian mushroom,mushroom,0.17142857142857146,12.0
2021-06-11,honghu lotus root,aquatic,0.28,39.8
2021-06-11,jigu mushroom,mushroom,0.2,14.0
2021-06-11,machixian,flower,0.45,5.0
2021-06-11,panax notoginseng,flower,0.3,14.0
2021-06-11,pepper mix,capsicum,1.0,16.9
2021-06-11,perilla,flower,0.1,16.0
2021-06-11,red hot peppers,capsicum,0.26666666666666666,8.0
2021-06-12,dalong eggplant,solanum,0.38,9.0
2021-06-12,foreign garland chrysanthemum ,flower,0.51875,14.0
2021-06-12,fresh black fungus,mushroom,0.3,12.0
2021-06-12,fresh rice dumplings leaves,flower,0.25,19.8
2021-06-12,haixian mushroom,mushroom,0.31428571428571433,12.0
2021-06-12,honghu lotus root,aquatic,0.28750000000000003,39.8
2021-06-12,jigu mushroom,mushroom,0.2333333333333333,14.0
2021-06-12,machixian,flower,0.4,5.0
2021-06-12,panax notoginseng,flower,0.2,14.0
2021-06-12,pepper mix,capsicum,1.0,16.9
2021-06-12,red hot peppers,capsicum,0.16999999999999998,8.0
2021-06-13,7 colour pepper,capsicum,0.2,19.8
2021-06-13,dalong eggplant,solanum,0.65,9.0
2021-06-13,fresh rice dumplings leaves,flower,0.15,19.8
2021-06-13,haixian mushroom,mushroom,0.23333333333333334,12.0
2021-06-13,honghu lotus root,aquatic,0.35714285714285715,39.8
2021-06-13,jigu mushroom,mushroom,0.19999999999999998,14.0
2021-06-13,niushou shengcai,flower,0.4807692307692308,2.0
2021-06-13,panax notoginseng,flower,0.3,14.0
2021-06-13,pepper mix,capsicum,1.0,16.9
2021-06-13,red hot peppers,capsicum,0.23333333333333334,6.0
2021-06-14,dalong eggplant,solanum,0.5,6.0
2021-06-14,fresh black fungus,mushroom,0.3,12.0
2021-06-14,haixian mushroom,mushroom,0.24,12.0
2021-06-14,honghu lotus root,aquatic,0.23750000000000002,39.8
2021-06-14,jigu mushroom,mushroom,0.275,14.0
2021-06-14,local shanghaiqing,flower,0.45625,2.6
2021-06-14,pepper mix,capsicum,1.0,16.9
2021-06-15,dalong eggplant,solanum,0.42500000000000004,8.0
2021-06-15,foreign garland chrysanthemum ,flower,0.5,14.0
2021-06-15,fresh black fungus,mushroom,0.3,12.0
2021-06-15,haixian mushroom,mushroom,0.21428571428571427,12.0
2021-06-15,honghu lotus root,aquatic,0.23333333333333334,39.8
2021-06-15,jigu mushroom,mushroom,0.24,14.0
2021-06-15,local shanghaiqing,flower,0.4375,2.6
2021-06-15,pepper mix,capsicum,1.0,16.9
2021-06-15,red hot peppers,capsicum,0.24,6.0
2021-06-16,dalong eggplant,solanum,0.36,8.0
2021-06-16,fresh black fungus,mushroom,0.3,12.0
2021-06-16,haixian mushroom,mushroom,0.2125,12.0
2021-06-16,honghu lotus root,aquatic,0.2,45.8
2021-06-16,jigu mushroom,mushroom,0.25,14.0
2021-06-16,local shanghaiqing,flower,0.4181818181818182,2.6
2021-06-16,pepper mix,capsicum,1.0,16.9
2021-06-16,red hot peppers,capsicum,0.2,6.0
2021-06-17,haixian mushroom,mushroom,0.2,12.0
2021-06-17,honghu lotus root,aquatic,0.3,45.79999999999999
2021-06-17,jigu mushroom,mushroom,0.2,14.0
2021-06-17,machixian,flower,0.35,5.0
2021-06-17,red hot peppers,capsicum,0.2777777777777778,6.0
2021-06-18,fresh black fungus,mushroom,0.3,12.0
2021-06-18,haixian mushroom,mushroom,0.13333333333333333,12.0
2021-06-18,honghu lotus root,aquatic,0.25,35.8
2021-06-18,jigu mushroom,mushroom,0.21428571428571427,14.0
2021-06-18,pepper mix,capsicum,1.0,16.9
2021-06-18,red hot peppers,capsicum,0.36,6.0
2021-06-19,bell pepper,capsicum,0.3,8.0
2021-06-19,foreign garland chrysanthemum ,flower,0.4555555555555556,14.0
2021-06-19,fresh black fungus,mushroom,0.2333333333333333,12.0
2021-06-19,haixian mushroom,mushroom,0.26666666666666666,12.0
2021-06-19,honghu lotus root,aquatic,0.3,35.8
2021-06-19,jigu mushroom,mushroom,0.1875,14.0
2021-06-19,pepper mix,capsicum,1.0,16.9
2021-06-19,red hot peppers,capsicum,0.225,6.0
2021-06-20,foreign garland chrysanthemum ,flower,0.49000000000000005,16.0
2021-06-20,haixian mushroom,mushroom,0.18571428571428572,12.0
2021-06-20,honghu lotus root,aquatic,0.21818181818181817,39.8
2021-06-20,jigu mushroom,mushroom,0.18571428571428572,14.0
2021-06-20,pepper mix,capsicum,1.0,16.9
2021-06-20,red hot peppers,capsicum,0.32,6.0
2021-06-20,the red bell pepper,capsicum,0.2,10.0
2021-06-21,haixian mushroom,mushroom,0.26666666666666666,12.0
2021-06-21,honghu lotus root,aquatic,0.3666666666666667,39.8
2021-06-21,jigu mushroom,mushroom,0.3666666666666667,14.0
2021-06-21,pepper mix,capsicum,1.0,16.9
2021-06-21,red hot peppers,capsicum,0.175,6.0
2021-06-22,foreign garland chrysanthemum ,flower,0.54,16.0
2021-06-22,haixian mushroom,mushroom,0.23333333333333336,11.299999999999999
2021-06-22,honghu lotus root,aquatic,0.46666666666666673,39.8
2021-06-22,jigu mushroom,mushroom,0.2333333333333333,13.200000000000001
2021-06-22,pepper mix,capsicum,1.0,16.9
2021-06-22,red hot peppers,capsicum,0.1875,6.0
2021-06-23,foreign garland chrysanthemum ,flower,0.4222222222222223,16.0
2021-06-23,fresh black fungus,mushroom,0.3,12.0
2021-06-23,haixian mushroom,mushroom,0.13333333333333333,12.0
2021-06-23,honghu lotus root,aquatic,0.3,39.8
2021-06-23,ice grass,flower,0.35,14.0
2021-06-23,jigu mushroom,mushroom,0.16666666666666666,14.0
2021-06-23,mustard,flower,0.6555555555555556,4.666666666666667
2021-06-23,pepper mix,capsicum,1.0,16.9
2021-06-23,red hot peppers,capsicum,0.3266666666666666,6.0
2021-06-24,foreign garland chrysanthemum ,flower,0.44000000000000006,16.0
2021-06-24,fresh black fungus,mushroom,0.2333333333333333,12.0
2021-06-24,haixian mushroom,mushroom,0.24,12.0
2021-06-24,honghu lotus root,aquatic,0.25,39.8
2021-06-24,ice grass,flower,0.2,14.0
2021-06-24,jigu mushroom,mushroom,0.26666666666666666,14.0
2021-06-24,mustard,flower,0.5555555555555556,5.222222222222222
2021-06-24,pepper mix,capsicum,1.0,16.9
2021-06-24,red hot peppers,capsicum,0.27142857142857146,6.0
2021-06-24,siguajian,flower,0.4142857142857143,14.0
2021-06-25,foreign garland chrysanthemum ,flower,0.5333333333333333,16.0
2021-06-25,haixian mushroom,mushroom,0.25,12.0
2021-06-25,honghu lotus root,aquatic,0.39999999999999997,19.8
2021-06-25,jigu mushroom,mushroom,0.175,14.0
2021-06-25,red hot peppers,capsicum,0.35000000000000003,6.0
2021-06-25,siguajian,flower,0.7,14.0
2021-06-26,foreign garland chrysanthemum ,flower,0.47000000000000003,16.0
2021-06-26,fresh black fungus,mushroom,0.25,12.0
2021-06-26,green hangzhou pepper,capsicum,0.24545454545454548,8.0
2021-06-26,haixian mushroom,mushroom,0.2,12.0
2021-06-26,honghu lotus root,aquatic,0.2625,19.8
2021-06-26,ice grass,flower,0.2,14.0
2021-06-26,jigu mushroom,mushroom,0.1875,14.0
2021-06-26,pepper mix,capsicum,1.0,16.9
2021-06-26,red hot peppers,capsicum,0.29333333333333333,6.0
2021-06-27,foreign garland chrysanthemum ,flower,0.5,16.0
2021-06-27,fresh black fungus,mushroom,0.25,12.0
2021-06-27,green hangzhou pepper,capsicum,0.1,8.0
2021-06-27,haixian mushroom,mushroom,0.16666666666666666,12.0
2021-06-27,honghu lotus root,aquatic,0.32727272727272727,19.8
2021-06-27,jigu mushroom,mushroom,0.18571428571428572,14.0
2021-06-27,pepper mix,capsicum,1.0,16.9
2021-06-27,red hot peppers,capsicum,0.20714285714285713,6.0
2021-06-28,foreign garland chrysanthemum ,flower,0.6,16.0
2021-06-28,fresh black fungus,mushroom,0.20000000000000004,12.0
2021-06-28,green hangzhou pepper,capsicum,0.3,8.0
2021-06-28,haixian mushroom,mushroom,0.3,12.0
2021-06-28,honghu lotus root,aquatic,0.39999999999999997,25.8
2021-06-28,jigu mushroom,mushroom,0.24000000000000005,14.0
2021-06-28,panax notoginseng,flower,0.25,10.0
2021-06-28,pepper mix,capsicum,1.0,16.9
2021-06-28,red hot peppers,capsicum,0.24666666666666667,6.0
2021-06-29,foreign garland chrysanthemum ,flower,0.5,16.0
2021-06-29,fresh black fungus,mushroom,0.26666666666666666,12.0
2021-06-29,green hangzhou pepper,capsicum,0.15,8.0
2021-06-29,honghu lotus root,aquatic,0.25,25.8
2021-06-29,ice grass,flower,0.2,14.0
2021-06-29,jigu mushroom,mushroom,0.19999999999999998,14.0
2021-06-29,panax notoginseng,flower,0.2333333333333333,12.0
2021-06-29,pepper mix,capsicum,1.0,16.9
2021-06-29,red hot peppers,capsicum,0.2333333333333333,10.0
2021-06-30,foreign garland chrysanthemum ,flower,0.45999999999999996,16.0
2021-06-30,fresh black fungus,mushroom,0.20000000000000004,12.0
2021-06-30,green hangzhou pepper,capsicum,0.23333333333333334,8.0
2021-06-30,haixian mushroom,mushroom,0.21666666666666667,12.0
2021-06-30,honghu lotus root,aquatic,0.3166666666666667,25.8
2021-06-30,jigu mushroom,mushroom,0.2375,14.0
2021-06-30,pepper mix,capsicum,1.0,16.9
2021-06-30,red hot peppers,capsicum,0.25,8.0
2021-07-01,foreign garland chrysanthemum ,flower,0.5166666666666667,16.0
2021-07-01,green hangzhou pepper,capsicum,0.28823529411764703,8.0
2021-07-01,haixian mushroom,mushroom,0.2375,12.0
2021-07-01,honghu lotus root,aquatic,0.25,25.8
2021-07-01,ice grass,flower,0.1,14.0
2021-07-01,jigu mushroom,mushroom,0.18,14.0
2021-07-01,pepper mix,capsicum,1.0,16.9
2021-07-01,red hot peppers,capsicum,0.19999999999999998,8.0
2021-07-02,fresh black fungus,mushroom,0.3,12.0
2021-07-02,green hangzhou pepper,capsicum,0.18181818181818182,8.0
2021-07-02,haixian mushroom,mushroom,0.3,12.0
2021-07-02,honghu lotus root,aquatic,0.3,25.8
2021-07-02,ice grass,flower,0.33999999999999997,14.0
2021-07-02,jigu mushroom,mushroom,0.3,14.0
2021-07-02,panax notoginseng,flower,0.5,8.0
2021-07-02,pepper mix,capsicum,1.0,16.9
2021-07-02,red hot peppers,capsicum,0.275,8.0
2021-07-03,foreign garland chrysanthemum ,flower,0.55,16.0
2021-07-03,fresh black fungus,mushroom,0.26666666666666666,12.0
2021-07-03,green hangzhou pepper,capsicum,0.22,8.0
2021-07-03,haixian mushroom,mushroom,0.24,14.0
2021-07-03,honghu lotus root,aquatic,0.3153846153846154,25.800000000000004
2021-07-03,ice grass,flower,0.38,14.0
2021-07-03,jigu mushroom,mushroom,0.2833333333333333,14.0
2021-07-03,lotus,aquatic,3.0,2.9
2021-07-03,panax notoginseng,flower,0.5,8.0
2021-07-03,pepper mix,capsicum,1.0,16.9
2021-07-03,red hot peppers,capsicum,0.2,8.0
2021-07-03,red line pepper,capsicum,0.14285714285714285,12.0
2021-07-04,foreign garland chrysanthemum ,flower,0.4857142857142857,16.0
2021-07-04,fresh black fungus,mushroom,0.2,12.0
2021-07-04,green hangzhou pepper,capsicum,0.18571428571428572,8.0
2021-07-04,haixian mushroom,mushroom,0.2,14.0
2021-07-04,honghu lotus root,aquatic,0.24444444444444446,25.8
2021-07-04,ice grass,flower,0.2,14.0
2021-07-04,jigu mushroom,mushroom,0.14285714285714285,14.0
2021-07-04,lotus,aquatic,2.0,2.5
2021-07-04,panax notoginseng,flower,0.2,8.0
2021-07-04,pepper mix,capsicum,1.0,16.9
2021-07-04,red hot peppers,capsicum,0.2714285714285714,8.0
2021-07-04,red line pepper,capsicum,0.13333333333333336,12.0
2021-07-05,foreign garland chrysanthemum ,flower,0.4714285714285714,16.0
2021-07-05,fresh black fungus,mushroom,0.2,12.0
2021-07-05,green hangzhou pepper,capsicum,0.19,8.0
2021-07-05,haixian mushroom,mushroom,0.17500000000000002,14.0
2021-07-05,honghu lotus root,aquatic,0.22499999999999998,25.8
2021-07-05,ice grass,flower,0.2,14.0
2021-07-05,jigu mushroom,mushroom,0.17777777777777778,14.0
2021-07-05,lotus,aquatic,3.0,2.5
2021-07-05,panax notoginseng,flower,0.4,8.0
2021-07-05,red hot peppers,capsicum,0.3,8.0
2021-07-05,red line pepper,capsicum,0.16111111111111112,12.0
2021-07-06,foreign garland chrysanthemum ,flower,0.4428571428571429,16.0
2021-07-06,fresh black fungus,mushroom,0.3,12.0
2021-07-06,green hangzhou pepper,capsicum,0.2333333333333333,8.0
2021-07-06,haixian mushroom,mushroom,0.17500000000000002,14.0
2021-07-06,honghu lotus root,aquatic,0.2333333333333333,27.8
2021-07-06,ice grass,flower,0.30000000000000004,14.0
2021-07-06,jigu mushroom,mushroom,0.15000000000000002,14.0
2021-07-06,panax notoginseng,flower,0.25,8.0
2021-07-06,pepper mix,capsicum,1.0,16.9
2021-07-06,red hot peppers,capsicum,0.2571428571428572,8.0
2021-07-06,red line pepper,capsicum,0.1285714285714286,12.0
2021-07-07,foreign garland chrysanthemum ,flower,0.55,16.0
2021-07-07,green hangzhou pepper,capsicum,0.15000000000000002,8.0
2021-07-07,haixian mushroom,mushroom,0.275,14.0
2021-07-07,honghu lotus root,aquatic,0.3,27.8
2021-07-07,ice grass,flower,0.35,14.0
2021-07-07,jigu mushroom,mushroom,0.225,14.0
2021-07-07,nanguajian,flower,0.47692307692307695,8.0
2021-07-07,red hot peppers,capsicum,0.24000000000000005,8.0
2021-07-07,red line pepper,capsicum,0.15000000000000002,12.0
2021-07-08,foreign garland chrysanthemum ,flower,0.5,16.0
2021-07-08,green hangzhou pepper,capsicum,0.175,8.0
2021-07-08,haixian mushroom,mushroom,0.25,14.0
2021-07-08,honghu lotus root,aquatic,0.33999999999999997,27.8
2021-07-08,jigu mushroom,mushroom,0.32,14.0
2021-07-08,lotus,aquatic,2.0,2.9
2021-07-08,panax notoginseng,flower,0.4,8.0
2021-07-08,pepper mix,capsicum,1.0,16.9
2021-07-08,red hot peppers,capsicum,0.225,8.0
2021-07-08,red line pepper,capsicum,0.15714285714285717,14.857142857142858
2021-07-09,7 colour pepper,capsicum,0.2,19.8
2021-07-09,foreign garland chrysanthemum ,flower,0.42000000000000004,16.0
2021-07-09,green hangzhou pepper,capsicum,0.15000000000000002,8.0
2021-07-09,haixian mushroom,mushroom,0.2,14.0
2021-07-09,jigu mushroom,mushroom,0.21428571428571427,14.0
2021-07-09,panax notoginseng,flower,0.16666666666666666,8.0
2021-07-09,red hot peppers,capsicum,0.29000000000000004,8.0
2021-07-09,red line pepper,capsicum,0.23333333333333336,16.0
2021-07-10,7 colour pepper,capsicum,0.2,19.8
2021-07-10,foreign garland chrysanthemum ,flower,0.4875,16.0
2021-07-10,green hangzhou pepper,capsicum,0.1,8.0
2021-07-10,haixian mushroom,mushroom,0.2,14.0
2021-07-10,honghu lotus root,aquatic,0.325,27.8
2021-07-10,ice grass,flower,0.4875,14.0
2021-07-10,jigu mushroom,mushroom,0.23000000000000004,14.0
2021-07-10,nanguajian,flower,0.53,8.0
2021-07-10,panax notoginseng,flower,0.3,8.0
2021-07-10,red hot peppers,capsicum,0.2,8.0
2021-07-11,foreign garland chrysanthemum ,flower,0.4625,16.0
2021-07-11,green hangzhou pepper,capsicum,0.175,8.0
2021-07-11,haixian mushroom,mushroom,0.26666666666666666,13.666666666666666
2021-07-11,honghu lotus root,aquatic,0.3222222222222222,27.8
2021-07-11,jigu mushroom,mushroom,0.21111111111111114,13.777777777777779
2021-07-11,panax notoginseng,flower,0.3,8.0
2021-07-11,pepper mix,capsicum,1.0,16.9
2021-07-11,red hot peppers,capsicum,0.18333333333333335,6.0
2021-07-11,the white mushroom,mushroom,1.0,4.9
2021-07-12,7 colour pepper,capsicum,0.2,19.8
2021-07-12,foreign garland chrysanthemum ,flower,0.55,14.0
2021-07-12,haixian mushroom,mushroom,0.18571428571428572,14.0
2021-07-12,honghu lotus root,aquatic,0.3,27.8
2021-07-12,jigu mushroom,mushroom,0.2,14.0
2021-07-12,nanguajian,flower,0.525,10.0
2021-07-12,panax notoginseng,flower,0.3,8.0
2021-07-12,red hot peppers,capsicum,0.3,6.0
2021-07-12,red line pepper,capsicum,0.1,16.0
2021-07-12,water chestnut,aquatic,0.48,19.8
2021-07-13,foreign garland chrysanthemum ,flower,0.5307692307692308,16.0
2021-07-13,green hangzhou pepper,capsicum,0.175,8.0
2021-07-13,haixian mushroom,mushroom,0.23333333333333336,14.0
2021-07-13,honghu lotus root,aquatic,0.35000000000000003,29.8
2021-07-13,jigu mushroom,mushroom,0.26666666666666666,14.0
2021-07-13,pepper mix,capsicum,1.0,16.9
2021-07-13,red line pepper,capsicum,0.13333333333333333,16.0
2021-07-13,water chestnut,aquatic,0.3666666666666667,19.8
2021-07-14,7 colour pepper,capsicum,0.2,19.8
2021-07-14,foreign garland chrysanthemum ,flower,0.5,18.0
2021-07-14,green hangzhou pepper,capsicum,0.2,8.0
2021-07-14,haixian mushroom,mushroom,0.3166666666666667,14.0
2021-07-14,honghu lotus root,aquatic,0.375,29.8
2021-07-14,hua eggplant,solanum,0.7,12.0
2021-07-14,jigu mushroom,mushroom,0.26666666666666666,14.0
2021-07-14,lotus,aquatic,2.5,2.5
2021-07-14,panax notoginseng,flower,0.4,8.0
2021-07-14,pepper mix,capsicum,1.0,16.9
2021-07-14,red line pepper,capsicum,0.1,16.0
2021-07-14,water chestnut,aquatic,0.35,9.45
2021-07-15,foreign garland chrysanthemum ,flower,0.41250000000000003,19.8
2021-07-15,green hangzhou pepper,capsicum,0.25,6.0
2021-07-15,haixian mushroom,mushroom,0.5,14.0
2021-07-15,honghu lotus root,aquatic,0.3,29.8
2021-07-15,hua eggplant,solanum,0.725,12.0
2021-07-15,ice grass,flower,0.275,12.0
2021-07-15,jigu mushroom,mushroom,0.13333333333333333,14.0
2021-07-15,red hot peppers,capsicum,0.25,10.0
2021-07-15,xiaozhoupi,capsicum,0.2565217391304348,8.0
2021-07-16,green hangzhou pepper,capsicum,0.16666666666666666,6.0
2021-07-16,haixian mushroom,mushroom,0.21666666666666667,14.0
2021-07-16,honghu lotus root,aquatic,0.3333333333333333,29.8
2021-07-16,hua eggplant,solanum,0.6285714285714287,12.0
2021-07-16,jigu mushroom,mushroom,0.23333333333333336,14.0
2021-07-16,lotus,aquatic,1.3333333333333333,2.5
2021-07-16,panax notoginseng,flower,0.2333333333333333,8.0
2021-07-16,red hot peppers,capsicum,0.20833333333333334,10.0
2021-07-16,red line pepper,capsicum,0.16666666666666666,16.0
2021-07-16,water chestnut,aquatic,0.74,4.0
2021-07-16,xiaozhoupi,capsicum,0.27,8.0
2021-07-17,foreign garland chrysanthemum ,flower,0.43333333333333335,19.8
2021-07-17,green hangzhou pepper,capsicum,0.32,6.0
2021-07-17,haixian mushroom,mushroom,0.3375,14.0
2021-07-17,honghu lotus root,aquatic,0.35,29.8
2021-07-17,hua eggplant,solanum,0.55,12.0
2021-07-17,jigu mushroom,mushroom,0.15000000000000002,14.0
2021-07-17,lotus,aquatic,2.0,2.5
2021-07-17,panax notoginseng,flower,0.26,8.0
2021-07-17,pepper mix,capsicum,1.0,16.9
2021-07-17,red hot peppers,capsicum,0.25,10.0
2021-07-17,red line pepper,capsicum,0.13333333333333333,16.0
2021-07-17,round eggplant,solanum,0.625,10.0
2021-07-17,water chestnut,aquatic,0.38,16.0
2021-07-17,xiaozhoupi,capsicum,0.1,8.0
2021-07-18,big broccoli,flower,0.8333333333333334,4.333333333333333
2021-07-18,foreign garland chrysanthemum ,flower,0.3909090909090909,19.8
2021-07-18,green hangzhou pepper,capsicum,0.21818181818181817,6.0
2021-07-18,haixian mushroom,mushroom,0.21666666666666667,14.0
2021-07-18,honghu lotus root,aquatic,0.2833333333333333,35.8
2021-07-18,ice grass,flower,0.225,12.0
2021-07-18,jigu mushroom,mushroom,0.1,14.0
2021-07-18,juhua youcai,flower,0.4083333333333334,10.0
2021-07-18,lotus,aquatic,1.6,2.5
2021-07-18,panax notoginseng,flower,0.2,8.0
2021-07-18,pepper mix,capsicum,1.0,16.9
2021-07-18,red hot peppers,capsicum,0.15,10.0
2021-07-18,red line pepper,capsicum,0.10000000000000002,16.0
2021-07-18,round eggplant,solanum,0.43333333333333335,10.0
2021-07-18,the red bell pepper,capsicum,0.3,14.0
2021-07-18,water chestnut,aquatic,0.4555555555555555,9.333333333333334
2021-07-18,xiaozhoupi,capsicum,0.2,8.0
2021-07-19,big broccoli,flower,0.625,3.0
2021-07-19,foreign garland chrysanthemum ,flower,0.44000000000000006,19.8
2021-07-19,green hangzhou pepper,capsicum,0.2,6.0
2021-07-19,haixian mushroom,mushroom,0.17142857142857146,14.0
2021-07-19,honghu lotus root,aquatic,0.31428571428571433,33.8
2021-07-19,jigu mushroom,mushroom,0.3666666666666667,14.0
